sample_type,N_rate,P_rate,K_rate,Zn_rate,global_warming,freshwater_eutrophication,terrestrial_acidification,terrestrial_ecotoxicity
RANDOM,147.896,58.1781,39.5709,21.1992,5260.877394,0.425041702,26.87470554,14426.79237
RANDOM,129.2885,50.1913,22.441,16.4739,5089.950297,0.37592959,26.11598628,11355.02056
RANDOM,121.0511,59.4543,24.7569,19.7529,5085.516831,0.376176237,26.12131823,13366.84347
RANDOM,122.2201,44.2773,36.1379,11.8056,5075.358053,0.366783764,26.01848183,8469.018798
RANDOM,133.1044,46.0197,28.5806,11.028,5111.053817,0.379022674,26.17935417,8035.945569
RANDOM,123.9018,45.3818,26.2972,24.0878,5066.78061,0.369331021,26.02777372,15984.01433
RANDOM,138.8376,55.9155,24.0818,10.6381,5154.404295,0.39410438,26.38670671,7855.937923
RANDOM,139.3035,55.6175,33.6274,24.7764,5195.633377,0.407475478,26.60208873,16548.19849
RANDOM,134.2231,49.4541,22.2537,24.1913,5117.737336,0.385863234,26.25923373,16107.15878
RANDOM,129.1349,48.0864,20.3892,21.9104,5081.106571,0.3747085,26.09207787,14672.08643
RANDOM,137.7803,52.4395,23.6561,19.4977,5144.65489,0.39286409,26.36588695,13265.01725
RANDOM,137.5766,49.1222,24.1256,13.9125,5131.076452,0.386996235,26.28365203,9828.129647
RANDOM,124.3337,56.6376,38.8802,11.4049,5129.73688,0.383924031,26.27294793,8293.232648
RANDOM,120.1901,47.968,33.998,24.4992,5079.420282,0.371882317,26.08307547,16248.26642
RANDOM,121.023,40.4171,27.5567,27.2357,5044.305427,0.362442522,25.93036717,17881.15057
RANDOM,136.8816,47.3817,25.7103,20.3587,5132.358066,0.388277231,26.3049263,13772.48117
RANDOM,133.4383,59.0148,30.6858,15.8508,5160.581589,0.396155615,26.43037358,11053.43882
RANDOM,132.1504,46.2568,28.8318,12.3476,5108.790614,0.378636567,26.17382516,8841.460487
RANDOM,139.1055,50.3666,30.1687,13.1115,5159.888513,0.394218608,26.4042631,9366.443191
RANDOM,149.1703,54.6867,20.4967,17.4667,5196.619562,0.408758454,26.59137061,12080.18988
RANDOM,131.5283,59.6289,30.0361,23.3792,5156.777131,0.396988383,26.43853584,15658.63222
RANDOM,145.015,55.75,28.3,13.9457,5199.883216,0.407395423,26.59114351,9925.83668
RANDOM,124.022,41.9325,32.7028,26.5467,5078.584349,0.371537468,26.07615368,17494.46929
RANDOM,126.1284,59.1716,22.6664,26.5851,5108.904536,0.385074848,26.24484992,17573.97945
RANDOM,134.8241,53.1678,30.8001,18.5897,5152.939736,0.393681963,26.39537711,12715.27515
RANDOM,121.6382,51.2941,29.3357,21.8014,5080.116392,0.372928965,26.08681254,14603.66334
RANDOM,133.507,58.2925,26.0275,10.2556,5140.423033,0.389797793,26.32760374,7608.954467
RANDOM,139.3456,45.7329,23.0178,23.1124,5133.816251,0.389686723,26.3187324,15458.98293
RANDOM,134.536,45.3366,33.8568,22.595,5141.080803,0.389345889,26.34047642,15144.21494
RANDOM,128.8417,58.7494,36.5897,17.0034,5155.696124,0.393677521,26.40815021,11750.70827
RANDOM,132.1083,49.0221,24.726,12.6379,5104.460392,0.378686876,26.16357054,9019.73093
RANDOM,129.1346,57.9449,32.6092,23.5507,5147.894428,0.393614614,26.39578221,15751.18554
RANDOM,146.2306,47.4722,26.0314,23.9379,5182.781459,0.403961775,26.53481632,16015.95545
